111	2	What's the most common time signature for rock songs?	4/4
112	2	When did the TV show Rick and Morty first air on Adult Swim?	2013
113	2	Which 80s band is fronted by singer/guitarist Robert Smith?	The Cure
114	2	Which Batman villain is Mark Hamill known for having voiced?	The Joker
115	2	Which Beatles album does NOT feature any of the band members on it's cover?	The Beatles (White Album)
116	2	Which actor auditioned for the role of Luke Skywalker?	Kurt Russell
117	2	Which actor from The Young Ones also played Lord Flashheart in one episode of Blackadder II?	Rik Mayall
118	2	Which former boy-band star released hit solo single "Angels" in 1997?	Robbie Williams
119	2	Which movie did NOT feature the late actor John Candy?	Ghostbusters
120	2	Which of the Beatles band members is barefoot on the front cover of the 'Abbey Road' album?	Paul McCartney
121	2	Which song is NOT by singer Tom Jones?	Never Gonna Give You Up
122	2	Which town is the setting for the Disney movie The Love Bug (1968)?	San Francisco
123	2	Which was the first of Alfred Hitchcock's movies to be filmed in colour?	Rope
124	2	Which year was the first official Youtube Rewind released?	2010
125	2	Who directed the 1973 film "American Graffiti"?	George Lucas
126	2	Who had a US and UK number 1 hit in 1962 with the instrumental, 'Telstar'?	The Tornados
127	2	Who is the vocalist and frontman of rock band "Guns N' Roses"?	Axl Rose
128	2	Who played Thanos in Avengers: Infinity War and Avengers: End Game?	Josh Brolin
129	2	Who played the Waitress in the Spam sketch of "Monty Python's Flying Circus"?	Terry Jones
130	2	Who sung the opening theme song to the 1995 James Bond film 'Goldeneye'?	Tina Turner
131	2	Who was the first Big Brother US winner to win with a perfect game?	Dan Gheesling
132	2	Who was the oldest member of The Beatles?	Ringo Starr
133	2	Who was the winner of "Big Brother" Season 10?	Dan Gheesling
134	3	"Yes, America Can!" was this United States politician's de facto campaign slogan in 2004.	George W. Bush
135	3	After his loss at the Battle of Waterloo, Napoleon Bonaparte was exiled to which island?	St. Helena
136	3	During the Mongolian invasions of Japan, what were the Mongol boats mostly stopped by?	Typhoons
137	3	George W. Bush lost the popular vote in the 2004 United States presidential election.	False
138	3	Hong Kong was a part of which country's territory before Britain regained it in 1945?	Japan
139	3	How did the Vikings call their short-lived colony in today's Canada?	Vinland
140	3	How long did World War II last?	6 years
141	3	How long did the Warsaw Uprising during World War II last?	63 Days
142	3	How old was Adolf Hitler when he died?	56
143	3	In what year did the North American Video Game Crash occur?	1983
144	3	In which country was the Statue of Liberty built and exported to the United States of America?	France
145	3	On what day did Germany invade Poland?	September 1, 1939
146	3	Pianist Frederic Chopin was a composer of which musical era?	Romantic
147	3	Russia passed a law in 2013 which outlaws telling children that homosexuals exist.	True
148	3	The Battle of the Somme in World War I took place in which country?	France
149	3	The Cold War ended with Joseph Stalin's death.	False
150	3	The Fallingwater House, located in Pennsylvania, was designed by which architect?	Frank Lloyd Wright
151	3	The Hagia Sophia was commissioned by which emperor of the Byzantine Empire?	Justinian I
152	3	The Spitfire L.F. Mk IX had what engine?	Merlin 66
153	3	The Tiananmen Square protests of 1989 were held in Hong Kong.	False
154	3	The United States was a member of the League of Nations.	False
155	3	The creator of the Enigma Cypher and Machine was of what nationality?	German
156	3	The man that shot Alexander Hamilton was named Aaron Burr.	True
157	3	Theresa May was the first female Prime Minister of the United Kingdom.	False
158	3	These two countries held a commonwealth from the 16th to 18th century.	Poland and Lithuania
159	3	What age was King Henry V when he died?	35
160	3	What candidate won the 2012 US Presidential Election?	Barack Obama
161	3	What day did the Battle of Gettysburg begin?	July 1, 1863
162	3	What did the first vending machines in the early 1880's dispense?	Post cards
163	3	What event marked the start of World War II?	Invasion of Poland (1939)
164	3	What historical event was Tchaikovsky's 1812 Overture referencing?	The Napoleonic Wars
165	3	What is former United States President Bill Clinton's full name?	William Jefferson Clinton
166	3	What is the bloodiest event in United States history, in terms of casualties?	Battle of Antietam
167	3	What is the name of the famous Apache leader who died in 1909 at the age of 70?	Geronimo
168	3	What number does the Roman numeral "D" stand for?	500
169	3	What was Genghis Khan's real name?	Temujin
170	3	What was Napoleon Bonaparte's name before he changed it?	Napoleone di Buonaparte
171	3	What was the last colony the UK ceded marking the end of the British Empire?	Hong Kong
172	3	What was the name of the first permanent English settlement in America?	Jamestown
173	3	What was the official German currency until 2002?	Mark
174	3	What was the original name of New York City?	New Amsterdam
175	3	What year were the Marian Reforms instituted in the Roman Republic?	107 BCE
176	3	When did Canada leave the confederation to become their own nation?	July 1st, 1867
177	3	When did the Battle of the Somme begin?	July 1st, 1916
178	3	When was the Grand Patriotic War in the USSR concluded?	May 9th, 1945
179	3	Where was Napoleon Bonaparte born?	Corsica
180	3	Which Apollo mission was the last one in NASA's Apollo program?	Apollo 17
181	3	Which Nation did NOT have a Colony in modern-day North America?	Portugal
182	3	Which US state was the first to allow women to vote in 1869?	Wyoming
183	3	Which WWII tank ace is credited with having destroyed the most tanks?	Kurt Knispel
184	3	Which building was set aflame on August 24th, 1812?	The White House
185	3	Which day did World War I begin?	July 28
186	3	Which dictator killed the most people?	Mao Zedong
187	3	Which game was the Game of the Year in 2018?	God of War
188	3	Who assassinated President James A. Garfield?	Charles Guiteau
189	3	Who crowned Charlemagne as Holy Roman Emperor on Christmas Day in 800?	Pope Leo III
190	3	Who led France during the "Reign of Terror" ?	Maximilien Robespierre
191	3	Who was the 45th President of the United States?	Donald Trump
192	3	Who was the President of the United States during the signing of the Gadsden Purchase?	Franklin Pierce
193	3	Who was the Prime Minister of Japan when Japan declared war on the US?	Hideki Tojo
194	3	Who was the first man to travel into outer space?	Yuri Gagarin
195	3	Who was the first president of Kenya?	Jomo Kenyatta
196	3	Who was the first ruler of Haiti after the country had gained its independence?	Jean-Jacques Dessalines
197	3	Who was the leader of Sweden in the Great Northern War?	Charles XII
198	3	With which Greek philosopher would you associate the phrase, "I know that I know nothing"?	Socrates
199	4	According to Greek Mythology, Atlas was an Olympian God.	False
200	4	Albrecht Durer's birthplace and place of death were in...	Nurnberg
201	4	An Ankh is the Egyptian Hieroglyph for what?	Life
202	4	By what name was the author Eric Blair better known?	George Orwell
203	4	By what nickname is Jack Dawkins known in the Charles Dickens novel, 'Oliver Twist'?	The Artful Dodger
204	4	Dracula is destroyed by contact with sunlight	False
205	4	Hel was the daughter of which Norse Mythological figure?	Loki
206	4	Hera is god of...	Marriage
207	4	In African mythology, Anansi is a trickster and storyteller who takes the shape of which animal?	Spider
208	4	In Greek mythology, who is the god of wine?	Dionysus
209	4	In Margaret Atwood's "The Handmaid's Tale", what is Offred's real name is implied to be?	June
210	4	In Romance of the Three Kingdoms, who was not a member of the Peach Garden Oath?	Zhao Yun
211	4	In most traditions, who was the wife of Zeus?	Hera
212	4	In the "Harry Potter" series, what is Headmaster Dumbledore's full name?	Albus Percival Wulfric Brian Dumbledore
213	4	In the Greek Mythology, the Gorgon can turn those who behold her to stone.	True
214	4	In the Magic: The Gathering universe, the Fallen Empires expansion takes place on which continent?	Sarpadia
215	4	In the Magic: The Gathering universe, which plane does the Homelands expansion take place in?	Ulgrotha
216	4	Janus was the Roman god of doorways and passageways.	True
217	4	Leonardo da Vinci was not the creator of the Mona Lisa.	False
218	4	Leonardo da Vinci's Mona Lisa does not have eyebrows.	True
219	4	Neptune's greek name was...	Poseidon
220	4	Nidhogg is a mythical creature from what mythology?	Norse
221	4	Stephen Chbosky wrote the book 'The Perks of Being A Wallflower'.	True
222	4	Talos, the mythical giant bronze man, was the protector of which island?	Crete
223	4	The Roman god "Jupiter" was first known as "Zeus" to the Greeks.	True
224	4	The book "The Little Prince" was written by...	Antoine de Saint-Exupery
225	4	What animal did Queen Pasipahe sleep with before she gave birth to the Minotaur in Greek Mythology?	Bull
226	4	What immense structure is referred to in Norse Mythology as the Yggdrasil.	Tree
227	4	What is Ron Weasley's middle name?	Bilius
228	4	What is the fourth book of the Old Testament?	Numbers
229	4	What is the name of the Japanese art of folding paper into decorative shapes and figures?	Origami
230	4	What is the name of the three headed dog in Harry Potter and the Sorcerer's Stone?	Fluffy
231	4	What is the name of the town in which Lily and James Potter are buried?	Godric's Hollow
232	4	What nationality was the surrealist painter Salvador Dali?	Spanish
233	4	What position does Harry Potter play in Quidditch?	Seeker
234	4	What was the first ever entry written for the SCP Foundation collaborative writing project?	SCP-173
235	4	What was the first successful and commercially viable photographic technique?	The Daguerreotype
236	4	What was the major distinction between the English and French Gothic styles of architecture?	Fan vaulting
237	4	What weakpoint of Achilles was expoited by the Trojan prince, Paris?	Heel
238	4	What year was the Mona Lisa finished?	1504
239	4	What's Harry Potter's dad's name?	James Potter
240	4	Which Greek sculptor designed the Athena Parthenos statue inside the Parthenon?	Phidias
241	4	Which art movement was Pablo Picasso known for co-founding?	Cubism
242	4	Which artist is famous for cutting off his ear?	Vincent van Gogh
243	4	Which classic book opens with the line "Call me Ishmael"?	Moby Dick
244	4	Which classic horror character killed Elizabeth Lavenza?	Frankenstein's Monster
245	4	Which famous book is sub-titled 'The Modern Prometheus'?	Frankenstein
246	4	Which famous spy novelist wrote the childrens' story "Chitty-Chitty-Bang-Bang"?	Ian Fleming
247	4	Which fictional English county was the setting for Thomas Hardy's novels?	Wessex
248	4	Which painting was not made by Vincent Van Gogh?	The Ninth Wave
249	4	Which time signature is commonly known as "Cut Time?"	2/2
250	4	Who designed the Chupa Chups logo?	Salvador Dali
251	4	Who is the Egyptian god of reproduction and lettuce?	Min
252	4	Who is the God Loki's son? 	Fenrir 
253	4	Who is the father of Icarus, who flew too close to the sun?	Daedalus
254	4	Who is the protagonist of the book: "The Catcher in the Rye" by J.D. Salinger	Holden Caulfield
255	4	Who painted "American Gothic"?	Grant Wood
256	4	Who painted "Swans Reflecting Elephants", "Sleep", and "The Persistence of Memory"?	Salvador Dali
257	4	Who painted The Starry Night?	Vincent van Gogh
258	4	Who painted the Mona Lisa?	Leonardo da Vinci
259	4	Who painted the Sistine Chapel?	Michelangelo
260	4	Who was the King of Gods in Ancient Greek mythology?	Zeus
261	4	Who was the Roman god of fire?	Vulcan
262	4	Who wrote "Harry Potter"?	J.K. Rowling
263	4	Who wrote the novel 'Fear And Loathing In Las Vegas'?	Hunter S. Thompson
264	5	"Windows NT" is a monolithic kernel.	False
265	5	A Mac is not a PC	False
266	5	A person can get sunburned on a cloudy day.	True
267	5	A slug's blood is green.	True
268	5	Complete the following analogy: Audi is to Volkswagen as Infiniti is to ?	Nissan
269	5	Elephants are physically unable to jump.	True
270	5	Gannymede is the largest moon of which planet?	Jupiter
271	5	Generally, which component of a computer draws the most power?	Video Card
272	5	How many legs is it biologically impossible for a centipede to have?	100
273	5	How many zeros are there in a googol?	100
274	5	In Topology, the complement of an open set is a closed set.	True
275	5	In the Scoville scale, what is the hottest chemical?	Resiniferatoxin
276	5	In the periodic table, Potassium's symbol is the letter K.	True
277	5	Jaguar Cars was previously owned by which car manfacturer?	Ford
278	5	Kangaroos keep food in their pouches next to their children.	False
279	5	Laserjet and inkjet printers are both examples of what type of printer?	Non-impact printer
280	5	On Twitter, what was the original character limit for a Tweet?	140
281	5	On which computer hardware device is the BIOS chip located?	Motherboard
282	5	On which mission did the Space Shuttle Columbia break up upon re-entry?	STS-107
283	5	Steel is an alloy of Iron and Carbon.	True
284	5	The C programming language was created by this American computer scientist. 	Dennis Ritchie
285	5	The Harvard architecture for micro-controllers added which additional bus?	Instruction
286	5	The Sun is considered a star.	True
287	5	The T-Mobile Sidekick smartphone is a re-branded version of the Danger Hiptop.	True
288	5	The Windows 7 operating system has six main editions.	True
289	5	The common software-programming acronym "I18N" comes from the term "Interlocalization".	False
290	5	The decimal number 31 in hexadecimal would be what?	1F
291	5	The dish Fugu, is made from what family of fish?	Pufferfish
292	5	The echidna is a monotreme.	True
293	5	The first dual-core CPU was the Intel Pentium D.	False
294	5	The human heart has how many chambers?	4
295	5	What car manufacturer gave away their patent for the seat-belt in the interest of saving lives?	Volvo
296	5	What cell organelle is known as "the powerhouse of the cell?"	Mitochondria
297	5	What country was the Trabant 601 manufactured in?	East Germany
298	5	What does "hippopotamus" mean and in what langauge?	River Horse (Greek)
299	5	What five letter word is the motto of the IBM Computer company?	Think
300	5	What internet protocol was documented in RFC 1459?	IRC
301	5	What is radiation measured in?	Gray 
302	5	What is the "powerhouse" of the Eukaryotic animal cell?	Mitochondria
303	5	What is the area of a circle with a diameter of 20 inches if = 3.1415?	314.15 Inches
304	5	What is the average lifespan of a domestic rabbit?	8-12 years
305	5	What is the derivative of Acceleration with respect to time?	Jerk
306	5	What is the first Mersenne prime exponent over 1000?	1279
307	5	What is the fourth digit of ?	1
308	5	What is the hottest planet in the Solar System?	Venus
309	5	What is the mathematical formula of Ohm's law?	V = I*R
310	5	What is the name given to layer 4 of the Open Systems Interconnection (ISO) model?	Transport
311	5	What is the name of the default theme that is installed with Windows XP?	Luna
312	5	What is the only Millennium Prize Problem that has been solved so far?	Poincare conjecture
313	5	What is the powerhouse of the cell?	Mitochondria
314	5	What is the speed of light in a vacuum?	299,792,458 m/s
315	5	What scientific suborder does the family Hyaenidae belong to?	Feliformia
316	5	What type of creature is a Bonobo?	Ape
317	5	What was the name of the Ethiopian Wolf before they knew it was related to wolves?	Simien Jackel
318	5	What's the square root of 49?	7
319	5	Which Variable Valve Timing technology is used by BMW?	VANOS
320	5	Which car tire manufacturer is famous for its "P Zero" line?	Pirelli
321	5	Which class of animals are newts members of?	Amphibian
322	5	Which internet company began life as an online bookstore called 'Cadabra'?	Amazon
323	5	Which is the longest bone in the human body? 	Femur
324	5	Which planet did the "Viking 1" spacecraft send surface images of, starting in 1976?	Mars
325	5	Who is the original author of the realtime physics engine called PhysX?	NovodeX
326	5	Who patented a steam engine that produced continuous rotary motion?	James Watt
327	6	"Stadium of Light" is the home stadium for which soccer team?	Sunderland FC
328	6	At which bridge does the annual Oxford and Cambridge boat race start?	Putney
329	6	Edson Arantes do Nascimento is the full name of which legendary football player?	Pele
330	6	Etihad Stadium is the home stadium for which team?	Manchester City
331	6	Hockey player Wayne Gretzky was born in what Canadian province?	Ontario
332	6	How many French Open's did Bjorn Borg win?	6
333	6	In Canadian football, scoring a rouge is worth how many points?	1
334	6	In Rugby League, performing a "40-20" is punished by a free kick for the opposing team.	False
335	6	In a game of snooker, what colour ball is worth 3 points?	Green
336	6	In bowling, what is the term used for getting three consecutive strikes?	Turkey
337	6	In golf, what name is given to a hole score of two under par?	Eagle
338	6	In what country were the 2014 Winter Olympics held in the town of Sochi?	Russia
339	6	In what sport is a "shuttlecock" used?	Badminton
340	6	Prior to 2018, which car company is the only Japanese company which won the 24 Hours of Le Mans?	Mazda
341	6	Roger Federer is a famous soccer player.	False
342	6	Shaquille O'Neal has only made one three pointer in his career.	True
343	6	Soccer player Cristiano Ronaldo opened a museum dedicated to himself.	True
344	6	The AHL affiliate team of the Boston Bruins is named what?	Providence Bruins
345	6	The F1 season of 1994 is remembered for what tragic event?	Death of Ayrton Senna (San Marino)
346	6	The Los Angeles Dodgers were originally from what U.S. city?	Brooklyn
347	6	The Mazda 787B won the 24 Hours of Le Mans in what year?	1991
348	6	The Olympics tennis court is a giant green screen.	True
349	6	The song "Three Lions" by the Lightning Seeds was made for which major football event in 1996?	European Championships
350	6	There are a total of 20 races in Formula One 2016 season.	False
351	6	What country hosted the 2014 Winter Olympics?	Russia
352	6	What is Tiger Woods' all-time best career golf-score?	61
353	6	What is the full name of the footballer "Cristiano Ronaldo"?	Cristiano Ronaldo dos Santos Aveiro
354	6	What is the most common type of pitch thrown by pitchers in baseball?	Fastball
355	6	What is the name of Manchester United's home stadium?	Old Trafford
356	6	What is "The Sport of Kings"?	Horse Racing
357	6	What national team won the first UEFA Nations League?	Portugal
358	6	What team did England beat in the semi-final stage to win in the 1966 World Cup final?	Portugal
359	6	What team did England beat to win in the 1966 World Cup final?	West Germany
360	6	What was Sir Donald Bradman's batting average in test matches?	99.94
361	6	What was the year of estabilishment of the Bari Italian Football Club?	1908
362	6	When was the first official international game played?	1872
363	6	Which African American is in part responsible for integrating  Major League baseball?	Jackie Robinson
364	6	Which English football club has the nickname 'The Foxes'?	Leicester City
365	6	Which Formula 1 driver switched teams in the middle of the 2017 season?	Carlos Sainz Jr.
366	6	Which Formula One driver was nicknamed 'The Professor'?	Alain Prost
367	6	Which boxer was banned for taking a bite out of Evander Holyfield's ear in 1997?	Mike Tyson
368	6	Which car manufacturer won the 2016 24 Hours of Le Mans?	Porsche
369	6	Which country hosted the 2018 FIFA World Cup?	Russia
370	6	Which country hosted the 2020 Summer Olympics?	Japan
371	6	Which country won the 2018 FIFA World Cup hosted in Russia?	France
372	6	Which darts player has won the most World Championship titles?	Phil Taylor
373	6	Which driver has been the Formula 1 world champion for a record 7 times?	Michael Schumacher
374	6	Which is Kenesisa Bekele's personal best at marathon?	2:01:41
375	6	Which nation hosted the FIFA World Cup in 2006?	Germany
376	6	Which player "kung-fu kicked" a Crystal Palace fan in January 1995?	Eric Cantona
377	6	Which portuguese island is soccer player Cristiano Ronaldo from?	Madeira
378	6	Which soccer team won the Copa America 2015 Championship ?	Chile
379	6	Which team won 2014 FIFA World Cup in Brazil?	Germany
380	6	Which year did Jenson Button won his first ever Formula One World Drivers' Championship?	2009
381	6	Who did Steven Gerrard win the Champions League with?	Liverpool
382	6	Who has played the most tournaments on the Brazilian national soccer team?	Cafu
383	6	Who was the top scorer of the 2014 FIFA World Cup?	James Rodriguez
384	6	Who was the topscorer for England national football team?	Wayne Rooney
385	6	Who won the 1994 San Marino Grand Prix, the race in which Ayrton Senna was killed?	Michael Schumacher
386	6	Who won the 1998 Daytona 500?	Dale Earnhardt
387	6	Who won the 2016 Formula 1 World Driver's Championship?	Nico Rosberg
388	6	Who won the 2017 Formula One World Drivers' Championship?	Lewis Hamilton
389	6	Who won the 2018 Monaco Grand Prix?	Daniel Ricciardo
390	6	Who won the UEFA Champions League in 2016?	Real Madrid C.F.
391	6	Who won the UEFA Champions League in 2017?	Real Madrid C.F.
392	7	"Nephelococcygia" is the practice of doing what? 	Finding shapes in clouds
393	7	"Santa Claus" is a variety of melon.	True
394	7	A pasodoble is a type of Italian pasta sauce.	False
395	7	Albert Einstein had trouble with mathematics when he was in school.	False
396	7	Bob and Mike Bryan were well known brothers in which sport?	Tennis
397	7	Coleslaw originated from which European country?	The Netherlands
398	7	De Eemhof, Port Zelande and Het Heijderbos are holiday villas owned by what company?	Center Parcs
399	7	Ecuador uses the Mexican Peso as its currency.	False
400	7	Fast food restaurant chains Carl's Jr. and Hardee's are owned by the same company.	True
401	7	Foie gras is a French delicacy typically made from what part of a duck or goose?	Liver
402	7	Haggis is traditionally ate on Burns Night.	True
403	7	How many colors are there in a rainbow?	7
404	7	How many letters are there in the English alphabet?	26
405	7	How tall is the Burj Khalifa?	2,722 ft
406	7	If someone said "you are olid", what would they mean?	You smell extremely unpleasant.
407	7	If you are caught "Goldbricking", what are you doing wrong?	Slacking
408	7	If you planted the seeds of Quercus robur, what would grow?	Trees
409	7	In 2013 how much money was lost by Nigerian scams?	$12.7 Billion
410	7	In a standard Gregorian calendar, how many months begin with the letter 'J'?	Three
411	7	In the English language, what is the name of the "&" character?	Ampersand
412	7	In what year did Canada stop producing the penny?	2012
413	7	Kraft "Cheez Whiz" contains cheese culture, but doesn't actually contain cheese	True
414	7	Named after the mallow flower, mauve is a shade of what?	Purple
415	7	Only 9% of US Households owned a television in 	1950
416	7	Pluto is a planet.	False
417	7	Red Vines is a brand of what type of candy?	Licorice
418	7	Terry Gilliam was an animator that worked with which British comedy group?	Monty Python
419	7	The French word to travel is "Travail"	False
420	7	The Happy Face was created by commercial artist Harvey Ball.	True
421	7	The Mexican Beer "Corona" is what type of beer?	Pale Lager
422	7	The New York Subway is the oldest underground in the world.	False
423	7	The Original Jack-o-Lanterns were actually hollowed out turnips.	True
424	7	The mitochondria is the powerhouse of the cell.	True
425	7	The word "dozen" usually refers to a group of how many objects?	12
426	7	The words "bungalow" and "shampoo" originate from the languages of which country?	India
427	7	This field is sometimes known as "The Dismal Science."	Economics
428	7	To which language family does Kazakh belong?	Turkic
429	7	What alcoholic drink is made from molasses?	Rum
430	7	What do sailors call the front of a boat?	Bow
431	7	What do sailors call the right side of a boat?	Starboard
432	7	What fast food chain has the most locations globally? 	Subway
433	7	What is Cynophobia the fear of?	Dogs
434	7	What is H2O?	Water
435	7	What is Tasmania?	An Australian State
436	7	What is on display in the Madame Tussaud's museum in London?	Wax sculptures
437	7	What is the Portuguese word for "Brazil"?	Brasil
438	7	What is the famous Papa John's last name?	Schnatter
439	7	What is the largest organ of the human body?	Skin
440	7	What is the most frequently used letter in the english alphabet?	E
441	7	What is the name of the Jewish New Year?	Rosh Hashanah
442	7	What is the nickname of the US state of California?	Golden State
443	7	What is the romanized Japanese word for "university"?	Daigaku
444	7	What is the shape of the toy invented by Hungarian professor Erno Rubik?	Cube
445	7	What machine element is located in the center of fidget spinners?	Bearings
446	7	What nation produces roughly 40% of the world's vanilla?	Madagascar
447	7	When one is "envious", they are said to be what color?	Green
448	7	When someone is cowardly, they are said to have what color belly?	Yellow
449	7	When you cry in space, your tears stick to your face.	True
450	7	Where in La Coruna (Spain) is the headquarters of "Inditex", the biggest fashion group in the world?	Arteijo
451	7	Which country has the Union Jack in its flag?	New Zealand
452	7	Which is the most popular spoken language in the Southern Hemisphere?	Portuguese
